114	2092	0.935617
114	1489	0.883241
114	2057	0.842927
114	1702	0.819453
114	1566	0.795825
114	2142	0.783362
114	2828	0.768267
115	3753	2.124709
115	3624	1.828207
115	3409	1.639756
115	3793	1.542094
115	3623	1.264381
115	3513	1.187340
115	3408	1.135209
115	3534	1.057524
115	3512	0.966085
115	3863	0.914000
116	3785	1.357890
116	3623	1.095910
116	3624	1.001590
116	3793	0.935034
116	3863	0.915420
116	3510	0.884796
116	3753	0.872815
116	3948	0.831155
116	3555	0.770759
116	3821	0.757428
117	1035	1.895427
117	1947	1.564558
117	3604	1.330001
117	2083	1.194894
117	1088	1.115730
117	2946	1.108627
117	918	1.084165
117	900	1.024125
117	3549	0.976198
117	3675	0.918401
118	2797	1.233297
118	1968	0.903437
118	2918	0.883239
118	3253	0.848069
118	1270	0.813349
118	2100	0.790087
118	1663	0.734789
118	2915	0.690431
118	3210	0.686846
118	1042	0.664530
119	1688	1.928397
119	2090	1.701474
119	2687	1.528048
119	2096	1.517310
119	1566	1.504931
119	2137	1.405584
119	2294	1.387267
119	1022	1.308306
119	364	1.278296
119	1029	1.234061
120	1193	1.294219
120	912	1.176144
120	593	1.114117
120	1952	1.058124
120	908	1.036833
120	1276	1.022851
120	1104	1.021040
120	527	1.015088
120	924	0.899461
120	858	0.876754
121	1374	1.817469
121	3527	1.564293
121	1653	1.404562
121	2528	1.397942
121	1372	1.388615
121	2407	1.357128
121	480	1.329510
121	2916	1.314345
121	2009	1.301051
121	1396	1.290692
122	434	1.242828
122	736	1.089167
122	316	1.063113
122	1320	1.038969
122	1552	1.009921
122	292	1.007197
122	1779	0.934813
122	2002	0.889138
122	2126	0.885178
122	533	0.878958
123	3423	0.461131
123	3847	0.383677
123	1125	0.380030
123	3261	0.362590
123	2923	0.360134
123	588	0.356935
123	2350	0.356235
123	2423	0.352484
123	2081	0.345644
123	2236	0.341191
125	1610	1.483533
125	1036	1.358438
125	1291	1.353703
125	457	1.334688
125	1240	1.329990
125	1200	1.222438
125	1222	1.181847
125	3702	1.062401
125	2000	1.053050
125	1210	1.051825
126	1198	1.010137
126	858	0.981291
126	2028	0.971684
126	1196	0.970219
126	1240	0.917565
126	1291	0.884547
126	457	0.880743
126	1200	0.821814
126	1214	0.805701
126	1954	0.787261
127	2947	1.624380
127	260	1.535450
127	1240	1.508417
127	1036	1.463569
127	2028	1.388870
127	1196	1.369524
127	1214	1.265192
127	1200	1.149398
127	457	1.136457
127	2194	1.037886
129	592	0.818438
129	1291	0.816041
129	1196	0.775174
129	3435	0.766890
129	1376	0.761512
129	1210	0.732191
129	1248	0.719559
129	2455	0.714776
129	922	0.691400
129	1260	0.677953
130	1356	1.325175
130	1580	1.218114
130	3635	1.208911
130	2916	1.127052
130	1370	1.109668
130	1129	0.947829
130	1573	0.944943
130	10	0.943964
130	1374	0.943718
130	3256	0.884060
131	755	0.606339
131	2705	0.606339
131	922	0.550647
131	2618	0.540257
131	1230	0.488094
131	3645	0.487223
131	904	0.473518
131	903	0.448469
131	750	0.438512
131	898	0.436922
132	3087	0.772450
132	2108	0.673606
132	3253	0.652868
132	440	0.603986
132	2407	0.596550
132	2463	0.562718
132	2470	0.554427
132	2150	0.545155
132	2797	0.519441
132	1042	0.513476
133	2598	1.508066
133	3219	1.311572
133	2490	1.248891
133	1513	1.193084
133	2605	1.141705
133	1911	1.093457
133	2805	1.031612
133	2394	0.998191
133	2840	0.938786
133	2724	0.938245
134	1562	1.026406
134	544	0.953008
134	694	0.868281
134	153	0.836246
134	3208	0.819831
134	1867	0.789478
134	2373	0.784680
134	809	0.764826
134	1004	0.747546
134	208	0.742594
135	2841	2.784152
135	2491	2.583379
135	2581	2.400991
135	2490	2.400559
135	2485	2.207017
135	2723	2.162362
135	3219	2.026292
135	2013	2.004856
135	2906	2.004457
135	2702	1.746381
136	3397	0.685839
136	2423	0.653346
136	2150	0.641710
136	2797	0.639566
136	3448	0.617812
136	3039	0.582414
136	1663	0.571028
136	1297	0.519345
136	3210	0.512777
136	2406	0.504833
137	1917	1.326668
137	316	1.308179
137	329	1.290437
137	1676	1.190253
137	1909	1.183368
137	2916	1.132481
137	1372	1.124788
137	1584	1.048011
137	1748	0.893022
137	2628	0.883123
138	1617	1.366551
138	50	1.353388
138	318	1.078901
138	858	1.074924
138	3362	1.035669
138	593	1.034127
138	624	0.857557
138	1227	0.827320
138	1953	0.778118
138	2391	0.769391
139	1350	1.655651
139	1407	1.555267
139	1321	1.525980
139	1130	1.384864
139	1717	1.315107
139	1991	1.303662
139	1982	1.303392
139	1342	1.169517
139	1258	1.114769
139	2118	1.024459
140	2203	1.297521
140	1260	1.203753
140	2206	1.182849
140	2066	1.179076
140	931	1.162040
140	1252	1.063920
140	3334	1.035564
140	1940	1.020461
140	942	1.011237
140	2186	0.952027
142	588	1.245667
142	1923	1.141032
142	3114	0.853396
142	1704	0.759235
142	2096	0.730499
142	2355	0.714334
142	594	0.710482
142	34	0.665178
142	1282	0.652938
142	235	0.650990
143	1370	1.592281
143	733	1.383727
143	2006	1.203258
143	1573	1.039708
143	357	1.022727
143	2278	0.934670
143	2763	0.933839
143	2916	0.908953
143	356	0.843303
143	2058	0.839417
144	2688	1.257199
144	2683	1.076390
144	2959	1.063256
144	3510	1.001532
144	2355	0.935872
144	3555	0.913641
144	2770	0.897115
144	3755	0.879206
144	2716	0.861487
144	318	0.858738
145	2694	2.533555
145	2770	2.435311
145	2706	2.383769
145	2433	2.239315
145	3005	2.099069
145	2336	2.036319
145	1093	1.825852
145	2712	1.797334
145	2355	1.791326
145	2605	1.661094
146	1527	0.624549
146	2215	0.580084
146	1876	0.577727
146	2989	0.551565
146	1370	0.543463
146	329	0.539020
146	780	0.538446
146	793	0.525888
146	1610	0.505929
146	2949	0.505090
147	3578	0.680306
147	3623	0.609888
147	1061	0.600488
147	3624	0.586754
147	357	0.572989
147	2268	0.549991
147	3489	0.535315
147	3555	0.529490
147	339	0.502023
147	3427	0.495590
148	867	1.659848
148	575	1.479652
148	881	1.446621
148	747	1.393594
148	2042	1.319569
148	1005	1.154076
148	2036	1.019104
148	87	1.011421
148	355	1.009519
148	93	0.982240
149	3624	0.700417
149	3578	0.617069
149	3717	0.613248
149	3536	0.601702
149	3755	0.567345
149	3951	0.565685
149	2471	0.548176
149	3288	0.548146
149	3860	0.548146
149	2950	0.538656
150	2866	1.123770
150	1294	0.978522
150	1244	0.926633
150	1292	0.862209
150	1263	0.809854
150	1082	0.772447
150	1278	0.750002
150	3198	0.745520
150	1080	0.735865
150	111	0.718105
151	2005	1.350136
151	1193	1.187237
151	3479	1.153606
151	2143	1.147867
151	527	1.085031
151	2105	1.074604
151	2174	1.070040
151	593	1.023869
151	923	0.992780
151	111	0.917531
154	2688	2.757973
154	223	2.358566
154	2605	2.309926
154	2881	2.305334
154	2694	2.183590
154	2683	2.165441
154	1911	2.132907
154	2541	2.067237
154	785	1.867614
154	3005	1.764827
155	2382	1.947533
155	2379	1.763205
155	3689	1.325019
155	810	1.040899
155	470	1.036874
155	2464	0.970463
155	3690	0.957796
155	2458	0.895798
155	3774	0.881903
155	3667	0.878810
156	2467	1.373472
156	731	1.234989
156	695	1.148768
156	3044	1.044715
156	113	0.916014
156	3176	0.889788
156	1589	0.884585
156	1805	0.824396
156	904	0.808205
156	1247	0.785419
157	1250	1.481505
157	1272	1.310643
157	1262	1.262189
157	3066	0.987230
157	1090	0.983011
157	1224	0.977406
157	969	0.858605
157	1927	0.839253
157	920	0.829012
157	3670	0.810869
159	2598	1.782853
159	223	1.772820
159	1093	1.763503
159	2770	1.698068
159	2541	1.631171
159	2694	1.596053
159	1911	1.519872
159	785	1.504588
159	2706	1.503610
159	2716	1.476644
161	1682	0.534262
161	1678	0.529019
161	1082	0.512986
161	1466	0.472574
161	1061	0.468018
161	3508	0.442993
161	47	0.435595
161	293	0.416145
161	1399	0.408242
161	555	0.406018
162	3555	1.490621
162	3617	1.418869
162	3785	1.350026
162	3717	1.331003
162	3578	1.234105
162	3646	1.114233
162	3753	1.110947
162	3510	1.092964
162	3751	1.074468
162	3827	1.052160
163	2491	1.385282
163	3081	1.367618
163	2724	1.324747
163	2762	1.307818
163	2395	1.271814
163	2581	1.187809
163	2700	1.152015
163	2490	1.125802
163	2763	1.000067
163	3219	0.999663
165	3014	1.120604
165	3850	1.069638
165	2528	0.945421
165	2386	0.742769
165	3902	0.736746
165	2536	0.700243
165	2185	0.694167
165	3900	0.694073
165	3394	0.636083
165	3947	0.626922
166	2089	1.090192
166	2096	1.054336
166	1864	1.017449
166	87	0.970241
166	2085	0.927721
166	3034	0.907071
166	1907	0.878818
166	596	0.864938
166	616	0.853370
166	2294	0.839430
167	3897	0.689135
167	3596	0.667010
167	3555	0.662759
167	3481	0.635009
167	3515	0.617701
167	3317	0.611964
