userId,movieId,prediction
67,858,5.0
67,1036,5.0
67,2019,5.0
67,2762,5.0
67,3435,5.0
68,3114,4.714355276460543
68,720,4.7124020768519035
68,1197,4.671711282921948
68,260,4.644311680204039
68,3814,4.639799740091131
68,1036,4.6346128242004685
68,1221,4.607135444558624
68,3730,4.587105695975019
68,3091,4.563580031129343
68,318,4.552694353810378
69,858,5.0
69,2019,4.913555080138117
69,1148,4.838512625670634
69,1207,4.81196833753458
69,913,4.7928896424636305
69,1294,4.785408540952672
69,1203,4.688650158497573
69,1189,4.674453622295352
69,1193,4.664136148204814
69,3730,4.658366893754766
70,2028,4.569638749968805
70,911,4.373428924090574
70,1250,4.358879156744
70,2762,4.358349068912601
70,1198,4.301932931949339
70,356,4.286839182135795
70,1242,4.282312297003086
70,720,4.267713965758874
70,930,4.2641143874741845
70,593,4.261511713959262
72,720,4.633629179941584
72,1189,4.444013685527899
72,50,4.431071725563768
72,3147,4.415698069149625
72,1228,4.387856093217399
72,1207,4.380507358731453
72,1225,4.367658799573416
72,1251,4.32631789524091
72,3746,4.304038365284228
72,3338,4.284869908450071
73,1262,4.619437598142565
73,1193,4.535949289803161
73,1299,4.527339703869463
73,1148,4.480999550922046
73,2858,4.480871455612176
73,260,4.47199260745325
73,911,4.46979238632395
73,922,4.453428301053139
73,527,4.451370075263437
73,2028,4.438991328204491
74,260,4.801701308979366
74,2019,4.757411692396883
74,318,4.691116039809892
74,919,4.662174104842318
74,1358,4.650694919215067
74,922,4.642276776778603
74,3730,4.640280686550632
74,3435,4.625269774689053
74,2858,4.59611157496216
74,2739,4.594292430818629
75,318,5.0
75,904,4.982248467855638
75,720,4.8936755608482265
75,551,4.836979964025704
75,1147,4.814531947831492
75,2028,4.804752876201407
75,1204,4.80341032861259
75,1250,4.793513341680156
75,457,4.7708154411674375
75,922,4.769567566433067
76,318,4.9179087097072
76,912,4.886050047155621
76,1213,4.83368054261118
76,608,4.7714891506926955
76,913,4.711254930645101
76,904,4.6943180070005175
76,922,4.693887043078463
76,1228,4.6855410441880485
76,1189,4.662330492003161
76,951,4.6610785828069
77,1193,4.611218745851878
77,1148,4.265596373566671
77,1189,4.2216545149763975
77,3088,4.190943376467671
77,919,4.182173706771008
77,2160,4.176790360939464
77,1278,4.1699271034343
77,3435,4.133204596346348
77,1218,4.125304101772174
77,1207,4.124128091005696
78,110,4.889208215191709
78,260,4.860981571965728
78,50,4.841410340260446
78,1111,4.701670535200054
78,1136,4.661951323142828
78,750,4.623373421246755
78,1299,4.623149901266378
78,1387,4.623026941170981
78,2859,4.594556387106036
78,3091,4.57940492331341
79,1197,4.816760994740376
79,1207,4.814486171549455
79,2804,4.7444265111174
79,1193,4.732871938777959
79,318,4.618934439515853
79,593,4.592705670463266
79,720,4.591139004361793
79,1223,4.5862758268948065
79,1949,4.583458489968575
79,527,4.5720450627969065
80,904,4.8731460906509
80,1197,4.75474389636123
80,858,4.72757881294803
80,50,4.715631046557139
80,2762,4.7126891011180945
80,1284,4.640305165232935
80,1704,4.631747026724371
80,908,4.61106348034138
80,260,4.6075091922954465
80,1172,4.60623990910592
81,904,5.0
81,922,5.0
81,2019,5.0
81,903,4.946688283219634
81,3022,4.920319184126767
81,745,4.918543987959241
81,800,4.893501159863895
81,1207,4.86793549575011
81,1939,4.859452624530453
81,1291,4.852079306225907
82,1148,5.0
82,1193,5.0
82,1198,5.0
82,1207,5.0
82,1278,5.0
82,3634,4.9279781482022464
82,2028,4.916582707122348
82,720,4.914487879177627
82,858,4.9121699263844585
82,899,4.904947719143399
83,50,5.0
83,919,5.0
83,903,4.979149321471833
83,2329,4.955346248290487
83,318,4.954686556457861
83,3429,4.9519956264635505
83,110,4.942489221326293
83,1204,4.9231980747656054
83,2019,4.917167053131565
83,904,4.912396804598702
84,1923,5.0
84,1212,4.913152798505418
84,1678,4.754530864281732
84,1213,4.713019805877645
84,908,4.687227761110753
84,1276,4.657957192025526
84,2858,4.628332092933711
84,318,4.606138202342929
84,750,4.597073190714247
84,922,4.591937296928092
85,3469,4.756816606445904
85,969,4.700510953492698
85,930,4.618875576835855
85,2762,4.58840044421835
85,318,4.577827351905091
85,2019,4.530610278544388
85,899,4.523878993301137
85,50,4.488950068979461
85,1198,4.481339519866848
85,2028,4.472512927114027
86,50,5.0
86,150,5.0
86,318,5.0
86,527,5.0
86,720,5.0
86,745,5.0
86,750,5.0
86,912,5.0
86,922,5.0
86,928,5.0
87,924,3.787308770910541
87,745,3.6606197602593
87,908,3.657027624093196
87,1252,3.6312292232014785
87,1197,3.5866224506287145
87,750,3.5862797240721527
87,527,3.537098844330343
87,953,3.52399859869015
87,1950,3.490371191674733
87,2916,3.4863138289733553
88,1193,4.7137216324230655
88,904,4.708747938812786
88,745,4.567998161558493
88,1212,4.53078842819023
88,2858,4.496254348348361
88,1247,4.482317696155286
88,720,4.476417078539552
88,2571,4.460124888308378
88,1949,4.450058319466662
88,2677,4.449013890454212
90,858,5.0
90,919,4.953689918579476
90,720,4.932268400454051
90,1517,4.921025990713413
90,2019,4.90641391242994
90,1250,4.899420392281916
90,2762,4.898962492845637
90,2692,4.891962625494751
90,318,4.82882925730114
90,116,4.826002663313252
91,50,5.0
91,110,5.0
91,162,5.0
91,260,5.0
91,293,5.0
91,308,5.0
91,318,5.0
91,590,5.0
91,593,5.0
91,720,5.0
92,1148,4.304863330684972
92,50,4.107357912488294
92,1199,4.067300029246829
92,745,4.020476835395154
92,3897,4.014370825236601
92,3735,4.006337943264691
92,3147,3.9852853585833503
92,1197,3.950218941925655
92,1207,3.9463615599995037
92,1208,3.943768193951415
93,858,4.140986934743294
93,1136,4.111513686785992
93,1206,3.983221351915085
93,919,3.95910812075242
93,750,3.9420851716829235
93,1207,3.9254471298911073
93,720,3.9226520942085585
93,904,3.909642870585578
93,50,3.8681976013747614
93,2728,3.865393984297522
95,50,4.627140616219272
95,919,4.558488383762258
95,1225,4.5173972821867565
95,2959,4.430069175947359
95,3307,4.4220462679259995
95,913,4.4036175697852595
95,858,4.380328124330875
95,904,4.363234802453763
95,1172,4.3302930381464915
95,1207,4.32786300000663
96,318,4.5148399498182785
96,922,4.342523832872182
96,1213,4.270552781234205
96,916,4.250469725841984
96,913,4.239775833312115
96,6,4.216888786432423
96,1193,4.196703448943022
96,3196,4.191515074886988
96,1172,4.190601122341098
96,969,4.187060498542348
97,32,5.0
97,47,5.0
97,50,5.0
97,111,5.0
97,150,5.0
97,296,5.0
97,307,5.0
97,318,5.0
97,457,5.0
97,527,5.0
99,318,4.936283791806245
99,608,4.71814520690213
99,593,4.703161306242368
99,1221,4.5520769859526755
99,1230,4.546891344969153
99,903,4.4933078489374845
99,223,4.492519517595737
99,910,4.48731801792696
99,1262,4.483766320610559
99,2329,4.469962127227045
100,318,4.211194806777384
100,260,4.143744363866853
100,1213,4.1136544759368485
100,1212,4.091571647999775
100,750,4.0751010479323115
100,1193,4.071350890064785
100,904,3.9821299217715715
100,2959,3.9534125077080455
100,899,3.9294828794463337
100,1283,3.918381771237338
101,1,5.0
101,7,5.0
101,8,5.0
101,10,5.0
101,11,5.0
101,16,5.0
101,17,5.0
101,26,5.0
101,29,5.0
101,32,5.0
102,318,5.0
102,2762,4.94513828711551
102,2692,4.914329202497555
102,3746,4.895825976019203
102,1223,4.845890164484129
102,720,4.822638747619801
102,2186,4.817698061033307
102,1035,4.814487762290662
102,356,4.799102283647403
102,527,4.754128998305688
103,29,5.0
103,50,5.0
103,58,5.0
103,111,5.0
103,116,5.0
103,232,5.0
103,260,5.0
103,527,5.0
103,590,5.0
103,593,5.0
104,750,4.781660473732553
104,1287,4.724261488233857
104,858,4.694091136640776
104,1279,4.631900530083494
104,1278,4.618107417177146
104,904,4.60393661130867
104,50,4.600014909781596
104,1231,4.576225248046605
104,3814,4.554123571109369
104,260,4.539415652520609
105,930,4.932533428129501
105,260,4.913996343548318
105,2019,4.876520952523688
105,1267,4.846123035854694
105,1250,4.834724962440874
105,527,4.828094774479535
105,1193,4.8253277212896215
105,953,4.815876999930123
105,2300,4.809529522842619
105,2670,4.805745178887334
106,2501,4.7853008710124705
106,608,4.718533386325065
106,720,4.696743124550279
106,1221,4.674047825541375
106,750,4.640625496395276
106,1233,4.613174045609858
106,904,4.609629001161482
106,930,4.552307651762943
106,858,4.545480518742022
106,1210,4.535371770759406
107,1950,4.612889457628383
107,1207,4.592827674961213
107,2324,4.576739214008005
107,3114,4.517772257924569
107,1193,4.506189443166336
107,720,4.475928686300131
107,527,4.4641396775329865
107,2788,4.456833991510718
107,3634,4.446196214509748
107,3897,4.430256951938567
108,2028,4.269988336215872
108,1207,4.240385742852898
108,945,4.230766698306421
108,3307,4.2293378407672595
108,1198,4.218866670724016
108,1299,4.180030683903587
108,1240,4.174848870064812
108,904,4.125709716471933
108,1272,4.115564275184385
108,3949,4.10968420802826
109,1204,5.0
109,922,4.962951566807767
109,1172,4.884793965444761
109,50,4.881770452261264
109,527,4.860754939425016
109,750,4.8321018927159045
109,745,4.8318112714440815
109,927,4.822923492032075
109,1269,4.821564349300365
109,2859,4.792898233532781
110,318,4.30958215068586
110,593,4.225951602046638
110,2571,4.218741599327733
110,50,4.214915807279472
110,527,4.15504759176692
110,1250,4.133232148104634
110,720,4.067762480478127
110,919,4.061355811434823
110,1207,4.04096905276197
110,922,4.03402710590981
111,3114,4.543166274026163
111,1198,4.495056671168196
111,1136,4.4431518804196335
111,2019,4.414627546410355
111,1252,4.406966925525284
111,1148,4.389476914425862
111,904,4.387787467444996
111,745,4.386752342036122
111,318,4.3856133388480005
111,2501,4.363592793906822
112,720,5.0
112,1212,5.0
112,2762,5.0
112,1148,4.981104108157035
112,1228,4.980451870831212
112,3307,4.972449072569771
112,2019,4.924252722405884
112,110,4.917166966807883
112,1233,4.896759563589744
112,3471,4.894665445826274
113,2762,4.943977495823202
113,720,4.895683557254308
113,904,4.894322614569839
113,1193,4.838581356047866
113,1693,4.811857436109032
113,914,4.776356989985799
113,2019,4.7481871663119035
113,223,4.745202820177313
113,1247,4.738272232296134
113,3746,4.734222772913907
114,318,4.835034757981888
114,2028,4.557304617337354
114,904,4.530201729884224
114,720,4.372054855453559
114,1207,4.365058691498724
114,3897,4.351842162679411
114,1193,4.3491318475594145
114,750,4.319952538581916
114,1212,4.3089762049103655
114,1340,4.306843601025241
115,260,5.0
115,2028,5.0
115,1225,4.999358191467997
115,1172,4.898181885552053
115,3114,4.871589108820414
115,527,4.8395452139587
115,1198,4.8158966152281915
115,1212,4.765550536243501
115,2019,4.758892028111519
115,2729,4.718082428714977
116,2997,4.7187831386830705
116,745,4.685484435681959
116,904,4.654104381242228
116,3114,4.615195318122991
116,608,4.552264361749979
116,1193,4.534633956292032
116,527,4.531454223586295
116,1272,4.5242326180628405
116,318,4.514309203836355
116,1278,4.510296767511752
117,1207,4.567202469444
117,1197,4.550270548442809
117,318,4.497888476352473
117,3147,4.488309606965513
117,593,4.470388225056943
117,50,4.418001748690394
117,1198,4.415057236189092
117,1678,4.413038614600962
117,1193,4.404566326762434
117,1230,4.39905977607334
118,720,4.55694416616643
118,899,4.539487614128662
118,318,4.515364631833073
118,3196,4.476365623491377
118,2762,4.474819437742473
118,1193,4.471410647269045
118,904,4.438492313439408
118,1198,4.4183915177126405
118,903,4.411609558471548
118,1283,4.406224158170789
119,318,4.5963513871803
119,750,4.548294793517582
119,1212,4.4998879431605525
119,2859,4.438301647977014
119,1111,4.346887607075438
119,1148,4.3433489588265095
119,50,4.330356568483876
119,919,4.322291762326804
119,1233,4.312518329928336
119,296,4.307860324812621
120,2762,4.392650970798517
120,260,4.348646761055482
120,1193,4.274028995783069
120,1254,4.260670747559076
120,3746,4.217535670733886
120,930,4.200819381853102
120,1212,4.175506121143053
120,1258,4.141791012856707
120,1189,4.1382124460887555
120,2398,4.130631842844451
121,1,5.0
121,47,5.0
121,50,5.0
121,58,5.0
121,82,5.0
121,110,5.0
121,116,5.0
121,117,5.0
121,150,5.0
121,175,5.0
122,318,4.384827405579236
122,541,4.358729315145058
122,1207,4.353352146808991
122,1262,4.128801795408585
122,1230,4.121462196407602
122,3746,4.084835368570791
122,260,4.0825505933196915
122,919,4.057162329088149
122,1196,3.9995392233990548
122,2762,3.9480848688631647
123,1197,4.363472195397811
123,1148,4.359380684777923
123,720,4.320135820502244
123,1221,4.312296541345725
123,1172,4.290181338104091
123,1193,4.2809482158222965
123,899,4.272537627995485
123,858,4.270987627823788
123,1207,4.258627081605104
123,260,4.247526129889643
125,593,5.0
125,913,4.99887532226301
125,1294,4.920129113023301
125,1207,4.909824953832193
125,922,4.852700152568042
125,1304,4.841076908966766
125,908,4.840460175946093
125,3429,4.81494363374747
125,1250,4.81136170840755
125,1193,4.808049959534216
126,593,5.0
126,1207,5.0
126,1212,5.0
126,1945,5.0
126,858,4.961848499872164
126,720,4.955677240490341
126,1263,4.935814817552454
126,1178,4.9324550361885
126,1307,4.9317228531452395
126,110,4.921372712092736
127,919,4.69889490375048
127,1262,4.670532891264699
127,922,4.664232685027663
127,1193,4.61478159581845
127,3746,4.573317564182953
127,356,4.505222063860475
127,1254,4.502883540840355
127,1299,4.502518857553144
127,2329,4.496801466462008
127,1204,4.489999646980059
129,318,4.763267080579571
129,1299,4.607544747739661
129,1617,4.541493343720168
129,1250,4.526039836944642
129,912,4.512935818409147
129,923,4.509615234922868
129,1196,4.496119073595016
129,1193,4.4828855767826274
129,1207,4.479495644905977
129,720,4.46885781922672
130,1,5.0
130,50,5.0
130,318,5.0
130,541,5.0
130,593,5.0
130,720,5.0
130,745,5.0
130,837,5.0
130,904,5.0
130,908,5.0
131,50,4.209817273214503
131,720,4.06448995781573
131,2762,4.02974859903487
131,3634,3.9654539131288167
131,2019,3.9639815353958316
131,1276,3.9440148471445378
131,858,3.9343775253296616
131,527,3.8988140090864913
131,2396,3.895183989796342
131,3147,3.8833873597577293
132,750,5.0
132,2396,5.0
132,1213,4.894760715695087
132,1197,4.893897753403277
132,1148,4.874785173719824
132,908,4.865691201150913
132,3811,4.85546120757363
132,1284,4.853183946089126
