userId,movieId,prediction
39,589,2.8796651363372803
39,2571,2.854646921157837
39,2628,2.821262836456299
40,2858,3.3110463619232178
40,2762,3.1687119007110596
40,589,3.010471820831299
40,260,2.9973936080932617
40,480,2.988041639328003
40,593,2.9847774505615234
40,2571,2.9827792644500732
40,1580,2.95481014251709
40,2028,2.9532105922698975
40,318,2.9424452781677246
42,2858,3.3118176460266113
42,2762,3.132143259048462
42,593,2.9870314598083496
42,589,2.9800190925598145
42,260,2.9639642238616943
42,2571,2.9531707763671875
42,318,2.950401782989502
42,480,2.9452266693115234
42,2028,2.9277701377868652
42,608,2.9276254177093506
44,2858,3.243870735168457
44,2762,3.088563919067383
44,1580,3.0533089637756348
44,480,3.0440330505371094
44,589,2.9471874237060547
44,2571,2.9288370609283447
44,3578,2.8882129192352295
44,2628,2.8584094047546387
44,260,2.8538599014282227
44,1196,2.8112096786499023
45,2858,3.2870800495147705
45,2762,3.1558802127838135
45,3578,3.002711296081543
45,1580,2.9481992721557617
45,480,2.939800977706909
45,2716,2.881856918334961
45,589,2.8623645305633545
45,2571,2.848665237426758
45,2997,2.835683822631836
45,2628,2.801788806915283
46,2858,3.2943851947784424
46,2762,3.127695322036743
46,3578,3.0192551612854004
46,480,2.966252326965332
46,1580,2.9458746910095215
46,589,2.907956600189209
46,2716,2.892582416534424
46,2571,2.8637168407440186
46,260,2.7967591285705566
46,593,2.7913129329681396
48,2858,3.2219529151916504
48,2762,3.074774742126465
48,1580,2.969301223754883
48,480,2.9517931938171387
48,3578,2.936093807220459
48,2628,2.866598606109619
48,589,2.828063488006592
48,2571,2.8231430053710938
48,2716,2.8163771629333496
48,2997,2.740434169769287
49,2858,3.2186784744262695
49,1580,3.129401683807373
49,480,3.105588912963867
49,2762,3.093841075897217
49,2628,2.9760324954986572
49,589,2.94524884223938
49,2571,2.9323668479919434
49,3578,2.9028310775756836
49,260,2.804527997970581
49,1196,2.7664246559143066
50,2858,3.374232769012451
50,2762,3.2119688987731934
50,3578,3.1297364234924316
50,480,2.9761030673980713
50,589,2.953782558441162
50,1580,2.9377148151397705
50,2716,2.918529510498047
50,2997,2.9133551120758057
50,2571,2.900325059890747
50,3408,2.8901748657226562
51,2762,3.1850497722625732
51,3578,3.0436079502105713
51,480,2.9666333198547363
51,589,2.9562864303588867
51,1580,2.9389195442199707
51,2571,2.914417266845703
51,593,2.8982818126678467
51,2997,2.8951611518859863
51,260,2.889765501022339
51,2716,2.8765268325805664
52,2858,3.2018232345581055
52,1580,3.1319897174835205
52,480,3.1021859645843506
52,2762,3.0677692890167236
52,589,2.9126293659210205
52,2571,2.90024471282959
52,3578,2.8970212936401367
52,780,2.8920345306396484
52,260,2.7495696544647217
52,2916,2.747037172317505
53,2858,3.2438364028930664
53,2762,3.0924794673919678
53,1580,3.0165762901306152
53,480,3.0035502910614014
53,3578,2.912346124649048
53,589,2.900623321533203
53,2571,2.886059522628784
53,2628,2.860111951828003
53,260,2.7867729663848877
53,2716,2.7631924152374268
54,2858,3.337406873703003
54,2762,3.1544864177703857
54,593,3.0705785751342773
54,260,3.033055067062378
54,318,3.028949499130249
54,589,3.011566162109375
54,608,3.009469509124756
54,2028,2.9953246116638184
54,2571,2.9804067611694336
54,1196,2.972827911376953
56,2858,3.3183841705322266
56,2762,3.1656434535980225
56,589,2.981328248977661
56,480,2.9752893447875977
56,1580,2.9594311714172363
56,2571,2.9545583724975586
56,593,2.952772855758667
56,260,2.9305975437164307
56,3578,2.9231677055358887
56,318,2.918308973312378
57,2858,3.3387086391448975
57,2762,3.173030138015747
57,3578,3.099396228790283
57,480,2.9993035793304443
57,1580,2.9742789268493652
57,589,2.9402554035186768
57,2571,2.887816905975342
57,2716,2.8867409229278564
57,2997,2.8581788539886475
57,3408,2.8504891395568848
58,2858,3.164306879043579
58,1580,3.1351144313812256
58,480,3.0878713130950928
58,2628,3.079759359359741
58,780,3.0636301040649414
58,2762,3.023223638534546
58,1917,2.9799983501434326
58,1544,2.9322197437286377
58,3578,2.8956055641174316
58,589,2.8661224842071533
59,2858,3.3514211177825928
59,2762,3.1870193481445312
59,593,3.0646188259124756
59,260,3.020097017288208
59,318,3.019791841506958
59,589,3.0088582038879395
59,2571,2.974541425704956
59,1196,2.9578075408935547
59,480,2.9437286853790283
59,1265,2.9261579513549805
60,2858,3.3000435829162598
60,2762,3.167393922805786
60,1580,2.97174334526062
60,480,2.9710874557495117
60,3578,2.9426989555358887
60,589,2.9332821369171143
60,2571,2.9166011810302734
60,593,2.8685216903686523
60,2997,2.8624956607818604
60,260,2.859773874282837
61,2858,3.360299825668335
61,2762,3.197340965270996
61,480,2.9880940914154053
61,589,2.957218885421753
61,1580,2.9517204761505127
61,2571,2.903759002685547
61,2716,2.894947052001953
61,2997,2.890657901763916
61,3408,2.8727333545684814
61,260,2.8711655139923096
62,2858,3.3429808616638184
62,2762,3.1769423484802246
62,593,3.07458233833313
62,260,3.038351535797119
62,318,3.0318024158477783
62,589,3.011993408203125
62,608,3.0118508338928223
62,2028,2.9906721115112305
62,2571,2.9759509563446045
62,1196,2.973285675048828
63,2858,3.3303964138031006
63,2762,3.211639404296875
63,3578,3.02756929397583
63,480,2.9877357482910156
63,1580,2.98309063911438
63,589,2.9294850826263428
63,2716,2.925881862640381
63,2571,2.908578395843506
63,260,2.8415908813476562
63,2396,2.833799123764038
65,2858,3.2704570293426514
65,2762,3.10392165184021
65,480,2.990786075592041
65,1580,2.981151580810547
65,589,2.9462218284606934
65,2571,2.9208617210388184
65,3578,2.902986764907837
65,260,2.885566234588623
65,593,2.8514602184295654
65,1196,2.8382809162139893
67,2858,3.344024658203125
67,2762,3.1812078952789307
67,593,3.0839731693267822
67,318,3.0395750999450684
67,608,3.0246996879577637
67,260,3.024141311645508
67,589,3.009631633758545
67,2028,3.0021779537200928
67,2571,2.9807350635528564
67,1196,2.966536045074463
68,2858,3.333016872406006
68,2762,3.181373357772827
68,589,2.967153549194336
68,593,2.9654297828674316
68,480,2.946953535079956
68,3578,2.943129301071167
68,2571,2.940091133117676
68,260,2.9391958713531494
68,318,2.936650514602661
68,1580,2.9249775409698486
69,2858,3.320621967315674
69,2762,3.172933578491211
69,589,2.9657652378082275
69,480,2.9633054733276367
69,1580,2.9539148807525635
69,2571,2.9454562664031982
69,593,2.940696954727173
69,3578,2.937730550765991
69,260,2.9096596240997314
69,318,2.908579111099243
70,2858,3.364952564239502
70,2762,3.280505657196045
70,480,2.9512391090393066
70,2997,2.944148063659668
70,1580,2.935204267501831
70,2396,2.9084889888763428
70,589,2.901808738708496
70,2571,2.874495267868042
70,260,2.8204703330993652
70,593,2.81111741065979
72,2762,3.1461806297302246
72,1580,2.9607675075531006
72,480,2.957841396331787
72,589,2.9400689601898193
72,3578,2.929635763168335
72,2571,2.9199538230895996
72,593,2.8954837322235107
72,260,2.8781635761260986
72,318,2.8729474544525146
72,1265,2.8702008724212646
73,2858,3.231175422668457
73,2762,3.0491769313812256
73,1580,3.0169014930725098
73,480,3.003798007965088
73,589,2.942420482635498
73,2571,2.928191661834717
73,260,2.885701894760132
73,1196,2.846888542175293
73,3578,2.838423490524292
73,593,2.8266658782958984
74,2858,3.340669631958008
74,2762,3.1900696754455566
74,593,2.982767343521118
74,589,2.9744699001312256
74,3578,2.9502453804016113
74,318,2.948927402496338
74,480,2.9471960067749023
74,2571,2.9468085765838623
74,260,2.943751811981201
74,2028,2.9224483966827393
75,2858,3.252840280532837
75,2762,3.1128342151641846
75,1580,3.0346570014953613
75,3578,2.9281396865844727
75,589,2.9137463569641113
75,2628,2.886868953704834
75,260,2.8180527687072754
75,2716,2.806182861328125
75,2997,2.7810373306274414
75,1196,2.770111083984375
76,2858,3.337064027786255
76,2762,3.1841702461242676
76,480,2.994007110595703
76,1580,2.9680747985839844
76,589,2.9666216373443604
76,2571,2.9248905181884766
76,593,2.882845163345337
76,260,2.882185935974121
76,2997,2.876487970352173
76,2716,2.8651540279388428
77,2858,3.370342493057251
77,2762,3.273207902908325
77,2716,3.0516109466552734
77,480,2.942385673522949
77,1580,2.9356071949005127
77,2396,2.9005002975463867
77,589,2.8830487728118896
77,3175,2.877521514892578
77,2571,2.860902786254883
77,260,2.7959210872650146
78,2858,3.2941794395446777
78,2762,3.1305079460144043
78,1580,2.9695260524749756
78,480,2.9531383514404297
78,589,2.9260668754577637
78,3578,2.916339635848999
78,2571,2.909949779510498
78,1265,2.8881332874298096
78,593,2.879916191101074
78,2997,2.871288537979126
79,2858,3.3371310234069824
79,2762,3.1753106117248535
79,3578,3.002695083618164
79,480,2.987851858139038
79,589,2.976358413696289
79,1580,2.958218574523926
79,2571,2.9379916191101074
79,260,2.9213712215423584
79,593,2.919968843460083
79,318,2.892186164855957
80,2858,3.2796807289123535
80,2762,3.1369168758392334
80,1580,3.0024523735046387
80,480,2.994568109512329
80,589,2.9372851848602295
80,3578,2.9312973022460938
80,2571,2.9175963401794434
80,260,2.8625035285949707
80,593,2.83420991897583
80,2997,2.832629442214966
81,2858,3.350210666656494
81,2762,3.1958730220794678
81,593,3.040395975112915
81,589,3.010632276535034
81,260,3.0097341537475586
81,318,3.000309467315674
81,608,2.984813928604126
81,2571,2.9759044647216797
81,480,2.9581844806671143
81,3578,2.927048444747925
82,2858,3.279580593109131
82,480,3.0373828411102295
82,1580,3.0371360778808594
82,589,2.972491979598999
82,2571,2.950651168823242
82,3578,2.9247310161590576
82,260,2.869621992111206
82,593,2.8552091121673584
82,2028,2.843942165374756
82,2628,2.8323638439178467
83,2858,3.236724376678467
83,2762,3.0822384357452393
83,1580,3.045485019683838
83,480,3.0368812084198
83,589,2.9496328830718994
83,2571,2.937682628631592
83,260,2.894360065460205
83,3578,2.8710100650787354
83,1196,2.840355634689331
83,593,2.804522752761841
84,2858,3.284865617752075
84,2762,3.142137289047241
84,1580,3.021052360534668
84,589,2.9737484455108643
84,593,2.8616814613342285
84,1196,2.850924015045166
84,318,2.8240175247192383
84,2997,2.822810411453247
84,2716,2.8117423057556152
84,608,2.809236764907837
85,2762,3.2103352546691895
85,3578,3.084137439727783
85,480,2.9798731803894043
85,1580,2.949561595916748
85,589,2.9481687545776367
85,2716,2.916186809539795
85,2571,2.9072976112365723
85,2997,2.902820587158203
85,260,2.8722894191741943
85,593,2.8669204711914062
86,2858,3.277405023574829
86,480,2.975708484649658
86,1580,2.9729931354522705
86,589,2.9254207611083984
86,3578,2.9220540523529053
86,2571,2.9071080684661865
86,260,2.870314598083496
86,593,2.842994213104248
86,2997,2.8244822025299072
86,318,2.822003126144409
87,2858,3.2740721702575684
87,2762,3.1262929439544678
87,480,3.0428030490875244
87,1580,3.041465997695923
87,589,2.9777274131774902
87,2571,2.954785108566284
87,3578,2.9101860523223877
87,260,2.8898258209228516
87,593,2.853663921356201
87,2028,2.848106861114502
88,2858,3.348187208175659
88,2762,3.177589178085327
88,593,3.0558083057403564
88,318,3.0125505924224854
88,260,3.009084701538086
88,589,3.008298873901367
88,608,2.997596025466919
88,2571,2.973970413208008
88,1196,2.9529449939727783
88,480,2.9404115676879883
90,2858,3.2994420528411865
90,2762,3.133920907974243
90,480,2.9844114780426025
90,1580,2.965301275253296
90,589,2.9489097595214844
90,2571,2.9162590503692627
90,260,2.882939100265503
90,593,2.8672282695770264
90,2028,2.8405041694641113
90,318,2.8382983207702637
91,2858,3.316248893737793
91,2762,3.146822214126587
91,593,3.0067574977874756
91,589,2.995694875717163
91,260,2.9853878021240234
91,2571,2.9694252014160156
91,318,2.9678571224212646
91,480,2.957712173461914
91,2028,2.94960880279541
91,608,2.9485363960266113
92,2858,3.228639841079712
92,1580,3.091980457305908
92,2762,3.091642379760742
92,480,3.0749130249023438
92,589,2.9522011280059814
92,2571,2.9372575283050537
92,2628,2.9196689128875732
92,3578,2.8805341720581055
92,260,2.829793930053711
92,1196,2.7933075428009033
93,2858,3.165393352508545
93,1580,3.091710090637207
93,480,3.0553386211395264
93,2628,3.0228841304779053
93,2762,3.0157246589660645
93,780,2.95841121673584
93,3578,2.8790926933288574
93,589,2.8537425994873047
93,2571,2.8354392051696777
93,1917,2.835315704345703
95,2858,3.327824831008911
95,2762,3.1655561923980713
95,589,2.984130620956421
95,480,2.9600095748901367
95,2571,2.9562952518463135
95,260,2.9397644996643066
95,1580,2.934807777404785
95,2028,2.9293932914733887
95,3578,2.9168074131011963
95,1265,2.900221586227417
96,2858,3.320024013519287
96,2762,3.1648266315460205
96,593,2.968156576156616
96,480,2.9679553508758545
96,2571,2.9573309421539307
96,1580,2.9477317333221436
96,260,2.935112714767456
96,318,2.930880546569824
96,3578,2.919804096221924
96,2028,2.917495012283325
97,2858,3.3384995460510254
97,2762,3.167710542678833
97,593,3.0842161178588867
97,260,3.0487048625946045
97,318,3.0444111824035645
97,608,3.021054744720459
97,589,3.0143990516662598
97,2028,2.9977362155914307
97,1196,2.9832053184509277
97,2571,2.97678279876709
99,2858,3.3149466514587402
99,2762,3.153791904449463
99,589,2.9805309772491455
99,480,2.9672744274139404
99,593,2.9618427753448486
99,2571,2.9541943073272705
99,1580,2.94633412361145
99,260,2.9448230266571045
99,318,2.9265551567077637
99,2028,2.9101991653442383
100,2858,3.192354679107666
100,1580,3.1121346950531006
100,480,3.085794448852539
100,2762,3.049638509750366
100,2628,2.9861931800842285
100,589,2.9120254516601562
100,2571,2.899669647216797
100,3578,2.8747146129608154
100,260,2.778960943222046
100,1196,2.7448036670684814
101,2858,3.193892240524292
101,1580,3.0810956954956055
101,480,3.055495262145996
101,2762,3.045940637588501
101,2628,2.9766063690185547
101,3578,2.891252040863037
101,589,2.8823368549346924
101,2571,2.8671505451202393
101,780,2.853198766708374
101,260,2.7335336208343506
102,2858,3.366769552230835
102,2762,3.196587562561035
102,593,3.1116673946380615
102,318,3.0680582523345947
102,260,3.0557949542999268
102,608,3.052870512008667
102,589,3.020660161972046
102,2028,3.0160672664642334
102,1196,2.9866673946380615
102,2571,2.982048511505127
103,2858,3.186264753341675
103,1580,3.1155567169189453
103,480,3.0765841007232666
103,2762,3.0493357181549072
103,2628,3.0430517196655273
103,780,2.9768290519714355
103,3578,2.911661148071289
103,589,2.8678059577941895
103,2571,2.855872631072998
103,1544,2.7737178802490234
104,2762,3.276355028152466
104,3578,3.120469808578491
104,2716,3.0310628414154053
104,480,2.94789981842041
104,1580,2.939279079437256
104,2396,2.8983840942382812
104,3408,2.894940137863159
104,589,2.8907854557037354
104,2571,2.8687944412231445
104,260,2.8049302101135254
105,2858,3.284986972808838
105,2762,3.1329634189605713
105,480,3.041429042816162
105,1580,3.0261542797088623
105,589,3.01182222366333
105,2571,2.9856414794921875
105,260,2.9543099403381348
105,593,2.920750617980957
105,1196,2.908958911895752
105,2028,2.9067459106445312
106,2858,3.3108668327331543
106,2762,3.141089916229248
106,593,2.986398696899414
106,589,2.9785022735595703
106,260,2.9622395038604736
106,318,2.9547979831695557
106,2571,2.9509785175323486
106,480,2.947957992553711
106,608,2.9305381774902344
106,1265,2.9293107986450195
107,2858,3.3299741744995117
107,2762,3.1666314601898193
107,593,3.069981098175049
107,260,3.0385642051696777
107,589,3.0272598266601562
107,318,3.021414041519165
107,608,3.009516716003418
107,2028,2.9965624809265137
107,2571,2.992086410522461
107,1196,2.979353189468384
108,2762,3.140983819961548
108,1580,3.0119595527648926
108,589,2.9772002696990967
108,2571,2.9377777576446533
108,260,2.895059823989868
108,593,2.866978883743286
108,2028,2.843628406524658
108,1196,2.8411927223205566
108,318,2.8371024131774902
108,2997,2.8341188430786133
109,2858,3.272702693939209
109,2762,3.110929250717163
109,1580,2.9838085174560547
109,589,2.9600274562835693
109,2571,2.9388785362243652
109,260,2.920029640197754
109,593,2.888385057449341
109,3578,2.8787801265716553
109,1196,2.8682775497436523
109,2028,2.8607351779937744
110,2762,3.127075672149658
110,480,3.0078420639038086
110,1580,3.0023579597473145
110,589,2.9175901412963867
110,2571,2.8822476863861084
110,2628,2.841322422027588
110,2716,2.827066421508789
110,260,2.79640531539917
110,2997,2.796389102935791
110,593,2.763545274734497
111,2858,3.284024477005005
111,2762,3.136751651763916
111,1580,3.002619504928589
111,480,2.9865002632141113
111,589,2.9363956451416016
111,2571,2.9219937324523926
111,3578,2.919055938720703
111,593,2.856332778930664
111,260,2.8488779067993164
111,2997,2.847207546234131
112,2858,3.3433678150177
112,2762,3.1858458518981934
112,593,3.054187774658203
112,260,3.0273003578186035
112,318,3.0201969146728516
112,589,3.0026462078094482
112,608,2.999986410140991
112,2571,2.97051739692688
112,2028,2.970146656036377
112,1196,2.955533742904663
113,2858,3.2401134967803955
113,2762,3.110551118850708
113,480,3.0773401260375977
113,2628,2.9818828105926514
113,3578,2.9663288593292236
113,589,2.9164037704467773
113,2571,2.898207426071167
113,2716,2.793541193008423
113,260,2.7757482528686523
113,3175,2.7738237380981445
114,2858,3.237657070159912
114,2762,3.0998311042785645
114,1580,3.0015017986297607
114,480,2.986698627471924
114,589,2.907520294189453
114,2571,2.9007444381713867
114,3578,2.887995958328247
114,2628,2.833190679550171
114,593,2.785191535949707
114,2716,2.784538507461548
115,2762,3.1695077419281006
115,1580,2.996192455291748
115,589,2.9702672958374023
115,2571,2.9262073040008545
115,260,2.88372802734375
115,2716,2.863151788711548
115,2997,2.8573930263519287
115,593,2.857285261154175
115,2028,2.832092046737671
115,318,2.8312957286834717
116,2858,3.3255279064178467
116,2762,3.16571044921875
116,480,2.992112874984741
116,589,2.9697988033294678
116,1580,2.9651384353637695
116,2571,2.934251070022583
116,260,2.9074947834014893
116,593,2.8958733081817627
116,318,2.868274450302124
116,2997,2.8663787841796875
117,2858,3.2803165912628174
117,2762,3.1098079681396484
117,589,2.9679622650146484
117,480,2.9636154174804688
117,260,2.963498830795288
117,1580,2.944678544998169
117,2571,2.940443515777588
117,593,2.93796968460083
117,318,2.9124135971069336
117,1196,2.902381420135498
118,2858,3.2946832180023193
118,2762,3.124296188354492
118,480,2.971710205078125
118,589,2.9707906246185303
118,1580,2.9652745723724365
118,2571,2.948394298553467
118,593,2.9348127841949463
118,260,2.9313623905181885
118,318,2.903696060180664
118,2028,2.8934555053710938
119,2858,3.2364695072174072
119,2762,3.100999355316162
119,1580,3.001868724822998
119,480,2.9833076000213623
119,589,2.9052233695983887
119,2571,2.8955960273742676
119,3578,2.891340732574463
119,260,2.8447911739349365
119,2628,2.821553945541382
119,1196,2.791196584701538
120,2858,3.3318769931793213
120,2762,3.168872833251953
120,593,3.0269734859466553
120,589,3.0062415599823
120,260,2.998546600341797
120,2571,2.975477933883667
120,608,2.968574285507202
120,480,2.963674545288086
120,2028,2.9621357917785645
120,1196,2.941563606262207
121,2858,3.2239511013031006
121,480,3.1209731101989746
121,2762,3.0784084796905518
121,589,2.9887704849243164
121,2571,2.978024482727051
121,2628,2.94557785987854
121,260,2.903143882751465
121,3578,2.8671958446502686
121,1196,2.8556923866271973
121,1240,2.8219187259674072
122,1580,3.1089820861816406
122,480,3.0865230560302734
